120.37 | 120.37 | 124.38 | 128.38 | 132.39 | 
120 | 120.377 | 124.382 | 128.382 | 132 | 
120 | 120.384 | 124.384 | 128.383 | 132 | 
120 | 120.391 | 124.385 | 128.385 | 132 | 
120 | 120.397 | 124.387 | 128.386 | 132 | 
120 | 120.404 | 124.388 | 128.386 | 132 | 
120 | 120.41 | 124.389 | 128.387 | 132 | 
120 | 120.416 | 124.39 | 128.388 | 132 | 
120 | 120.422 | 124.391 | 128.389 | 132 | 
120 | 120.427 | 124.391 | 128.39 | 132 | 
120 | 120.433 | 124.392 | 128.391 | 132 | 
120 | 120.439 | 124.393 | 128.392 | 132 | 
120 | 120.444 | 124.394 | 128.392 | 132 | 
120 | 120.45 | 124.395 | 128.393 | 132 | 
120 | 120.455 | 124.395 | 128.394 | 132 | 
120 | 120.461 | 124.396 | 128.395 | 132 | 
120 | 120.466 | 124.397 | 128.396 | 132 | 
120 | 120.472 | 124.398 | 128.396 | 132 | 
120 | 120.477 | 124.398 | 128.397 | 132 | 
120 | 120.483 | 124.399 | 128.398 | 132 | 
120 | 120.488 | 124.4 | 128.399 | 132 | 
120 | 120.493 | 124.401 | 128.4 | 132 | 
120 | 120.499 | 124.402 | 128.4 | 132 | 
120 | 120.504 | 124.402 | 128.401 | 132 | 
120 | 120.51 | 124.403 | 128.402 | 132 | 
120 | 120.515 | 124.404 | 128.403 | 132 | 
120 | 120.52 | 124.405 | 128.404 | 132 | 
120 | 120.526 | 124.406 | 128.404 | 132 | 
120 | 120.531 | 124.407 | 128.405 | 132 | 
120 | 120.536 | 124.407 | 128.406 | 132 | 
120 | 120.542 | 124.408 | 128.407 | 132 | 
120 | 120.547 | 124.409 | 128.408 | 132 | 
120 | 120.552 | 124.41 | 128.408 | 132 | 
120 | 120.557 | 124.411 | 128.409 | 132 | 
120 | 120.563 | 124.412 | 128.41 | 132 | 
120 | 120.568 | 124.413 | 128.411 | 132 | 
120 | 120.573 | 124.414 | 128.412 | 132 | 
120 | 120.579 | 124.414 | 128.412 | 132 | 
120 | 120.584 | 124.415 | 128.413 | 132 | 
120 | 120.589 | 124.416 | 128.414 | 132 | 
120 | 120.594 | 124.417 | 128.415 | 132 | 
120 | 120.599 | 124.418 | 128.416 | 132 | 
120 | 120.605 | 124.419 | 128.416 | 132 | 
120 | 120.61 | 124.42 | 128.417 | 132 | 
120 | 120.615 | 124.421 | 128.418 | 132 | 
120 | 120.62 | 124.422 | 128.419 | 132 | 
120 | 120.626 | 124.423 | 128.42 | 132 | 
120 | 120.631 | 124.424 | 128.42 | 132 | 
120 | 120.636 | 124.425 | 128.421 | 132 | 
120 | 120.641 | 124.426 | 128.422 | 132 | 
120 | 120.646 | 124.427 | 128.423 | 132 | 
120 | 120.651 | 124.428 | 128.424 | 132 | 
120 | 120.656 | 124.429 | 128.424 | 132 | 
120 | 120.662 | 124.43 | 128.425 | 132 | 
120 | 120.667 | 124.431 | 128.426 | 132 | 
120 | 120.672 | 124.432 | 128.427 | 132 | 
120 | 120.677 | 124.433 | 128.428 | 132 | 
120 | 120.682 | 124.434 | 128.428 | 132 | 
120 | 120.687 | 124.435 | 128.429 | 132 | 
120 | 120.692 | 124.436 | 128.43 | 132 | 
120 | 120.697 | 124.437 | 128.431 | 132 | 
120 | 120.702 | 124.438 | 128.432 | 132 | 
120 | 120.707 | 124.439 | 128.432 | 132 | 
120 | 120.712 | 124.44 | 128.433 | 132 | 
120 | 120.717 | 124.441 | 128.434 | 132 | 
120 | 120.723 | 124.442 | 128.435 | 132 | 
120 | 120.728 | 124.443 | 128.436 | 132 | 
120 | 120.733 | 124.444 | 128.436 | 132 | 
120 | 120.738 | 124.445 | 128.437 | 132 | 
120 | 120.743 | 124.446 | 128.438 | 132 | 
120 | 120.748 | 124.447 | 128.439 | 132 | 
120 | 120.753 | 124.448 | 128.44 | 132 | 
120 | 120.758 | 124.45 | 128.44 | 132 | 
120 | 120.763 | 124.451 | 128.441 | 132 | 
120 | 120.767 | 124.452 | 128.442 | 132 | 
120 | 120.772 | 124.453 | 128.443 | 132 | 
120 | 120.777 | 124.454 | 128.444 | 132 | 
120 | 120.782 | 124.455 | 128.444 | 132 | 
120 | 120.787 | 124.456 | 128.445 | 132 | 
120 | 120.792 | 124.457 | 128.446 | 132 | 
120 | 120.797 | 124.458 | 128.447 | 132 | 
120 | 120.802 | 124.46 | 128.448 | 132 | 
120 | 120.807 | 124.461 | 128.448 | 132 | 
120 | 120.812 | 124.462 | 128.449 | 132 | 
120 | 120.817 | 124.463 | 128.45 | 132 | 
120 | 120.822 | 124.464 | 128.451 | 132 | 
120 | 120.826 | 124.465 | 128.452 | 132 | 
120 | 120.831 | 124.466 | 128.452 | 132 | 
120 | 120.836 | 124.468 | 128.453 | 132 | 
120 | 120.841 | 124.469 | 128.454 | 132 | 
120 | 120.846 | 124.47 | 128.455 | 132 | 
120 | 120.851 | 124.471 | 128.456 | 132 | 
120 | 120.855 | 124.472 | 128.456 | 132 | 
120 | 120.86 | 124.474 | 128.457 | 132 | 
120 | 120.865 | 124.475 | 128.458 | 132 | 
120 | 120.87 | 124.476 | 128.459 | 132 | 
120 | 120.875 | 124.477 | 128.46 | 132 | 
120 | 120.88 | 124.478 | 128.461 | 132 | 
120 | 120.884 | 124.48 | 128.461 | 132 | 
120 | 120.889 | 124.481 | 128.462 | 132 | 
120 | 120.894 | 124.482 | 128.463 | 132 | 
120 | 120.899 | 124.483 | 128.464 | 132 | 
120 | 120.903 | 124.485 | 128.465 | 132 | 
120 | 120.908 | 124.486 | 128.465 | 132 | 
120 | 120.913 | 124.487 | 128.466 | 132 | 
120 | 120.918 | 124.488 | 128.467 | 132 | 
120 | 120.922 | 124.49 | 128.468 | 132 | 
120 | 120.927 | 124.491 | 128.469 | 132 | 
120 | 120.932 | 124.492 | 128.469 | 132 | 
120 | 120.936 | 124.493 | 128.47 | 132 | 
120 | 120.941 | 124.495 | 128.471 | 132 | 
120 | 120.946 | 124.496 | 128.472 | 132 | 
120 | 120.95 | 124.497 | 128.473 | 132 | 
120 | 120.955 | 124.499 | 128.474 | 132 | 
120 | 120.96 | 124.5 | 128.474 | 132 | 
120 | 120.964 | 124.501 | 128.475 | 132 | 
120 | 120.969 | 124.502 | 128.476 | 132 | 
120 | 120.974 | 124.504 | 128.477 | 132 | 
120 | 120.978 | 124.505 | 128.478 | 132 | 
120 | 120.983 | 124.506 | 128.478 | 132 | 
120 | 120.988 | 124.508 | 128.479 | 132 | 
120 | 120.992 | 124.509 | 128.48 | 132 | 
120 | 120.997 | 124.51 | 128.481 | 132 | 
120 | 121.001 | 124.512 | 128.482 | 132 | 
